pmid,model,n,events,coef,hr,pvalue,qvalue_global
39867879,m0_score,402,107,-0.2660368338881611,0.7664108970878356,0.06259880825359054,0.19486010351312233
39867879,m1_clinical,402,107,-0.1890539191375001,0.8277418743635376,0.20082719264527907,0.40065275340704054
39867879,m2_purity,402,107,-0.490202933403961,0.6125020844386144,0.00904455968546801,0.05325154908581922
39867879,m3_microenvironment,402,107,-0.15280173269985098,0.8582998777421361,0.5420862077411956,0.7145307411265877
39991573,m0_score,402,107,0.3274654104569211,1.387447059308139,0.045329043779923806,0.1523665337140296
39991573,m1_clinical,402,107,0.1755014447873796,1.1918437106107698,0.31945960143345964,0.5101151320294764
39991573,m2_purity,402,107,0.1406430731904518,1.151013746993856,0.5164898408432363,0.695609213256884
39991573,m3_microenvironment,402,107,0.3927625511912578,1.481066670056783,0.1275617667135676,0.3120777167304406
40018511,m0_score,402,107,-0.18239360820844844,0.8332732926509558,0.40977335322054975,0.6059235694283235
40018511,m1_clinical,402,107,-0.26732480396922503,0.7654244181966037,0.24957590077675104,0.44558261604816396
40018511,m2_purity,402,107,-0.35526463468306013,0.7009879129466124,0.13393427252828916,0.31606907971277676
40018511,m3_microenvironment,402,107,-0.09549087183024461,0.9089266584526374,0.7052625125292614,0.8395982292015017
40097551,m0_score,402,107,0.2538307952149544,1.288953688683397,0.08602532177017445,0.23385853098752715
40097551,m1_clinical,402,107,0.14228189891413145,1.1529016044428875,0.35541534367523486,0.5564232386305047
40097551,m2_purity,402,107,0.11041744231577189,1.1167441494354244,0.5603781215816372,0.7286906182135403
40097551,m3_microenvironment,402,107,0.37270584914655797,1.4516572707993833,0.07890149543494454,0.22304309663588562
40319103,m0_score,402,107,0.30566927677190847,1.3575332645141882,0.025385654348870492,0.10361491570967547
40319103,m1_clinical,402,107,0.14688585599651396,1.158221751416786,0.29335911854458396,0.4872268901511129
40319103,m2_purity,402,107,0.0851816804959815,1.0889148833242273,0.6959779107857789,0.8310184009382434
40319103,m3_microenvironment,402,107,1.679730070928429,5.364107847034416,0.0003333613761403166,0.0052291980571030055
40330458,m0_score,402,107,0.08242341153212766,1.0859155016495872,0.6394511152911557,0.7834010600810484
40330458,m1_clinical,402,107,0.018143683892581287,1.0183092805200453,0.9187189450007712,0.9589562150455316
40330458,m2_purity,402,107,-0.16869221749980778,0.8447688684520498,0.4484522411334292,0.6338547577857656
40330458,m3_microenvironment,402,107,0.5809631240882768,1.7877594360230993,0.08139926618760415,0.2283300833486184
40348840,m0_score,402,107,0.3368701497779549,1.4005571892685573,0.08261937739071798,0.23029791607168773
40348840,m1_clinical,402,107,0.18167444738097627,1.1992237199005946,0.3602313264321432,0.5601594246962642
40348840,m2_purity,402,107,0.1678930779911117,1.1828101354506244,0.45035719504178673,0.6343059085095588
40348840,m3_microenvironment,402,107,0.14105503463677546,1.1514880179657763,0.5638243658427269,0.7286906182135403
40376515,m0_score,402,107,-0.9464710226062807,0.38810823479354906,0.0006015713421531755,0.007403954980346776
40376515,m1_clinical,402,107,-0.8213349164097125,0.4398441073134876,0.0023788221000572317,0.020245294468572185
40376515,m2_purity,402,107,-0.8459170455450687,0.4291636151168095,0.004285065721353084,0.03030330273199008
40376515,m3_microenvironment,402,107,-0.9320485189922542,0.39374628689596086,0.001973431766611633,0.017348850695486882
40427675,m0_score,402,107,0.09666627115506028,1.1014927123842295,0.62912525764966,0.7755010880119075
40427675,m1_clinical,402,107,-0.03589084069433694,0.9647455986951916,0.8656304652289473,0.9370830476091446
40427675,m2_purity,402,107,-0.07849901407705329,0.9245029714197976,0.7144810191393973,0.8467923189800265
40427675,m3_microenvironment,402,107,0.06866958090960933,1.0710822446522417,0.7502534465029287,0.875034976862032
40442298,m0_score,402,107,0.5806266300398548,1.7871579668139472,0.00468032636251625,0.03200223153857265
40442298,m1_clinical,402,107,0.4529494071986434,1.572944604827125,0.034700603410678384,0.12504721949794012
40442298,m2_purity,402,107,0.4856546334823962,1.6252385962782798,0.0692835132434825,0.20655801691578862
40442298,m3_microenvironment,402,107,1.0268333574913011,2.792209889763441,0.0007199531260050089,0.008224728038695268
40500142,m0_score,402,107,-0.3946333489393261,0.6739270900377623,0.0005637531373847287,0.007319018929604903
40500142,m1_clinical,402,107,-0.4415774302210125,0.6430212994213785,0.00012301033378924223,0.002523288898240866
40500142,m2_purity,402,107,-0.5528638899355663,0.5752998534005326,0.00021481159281372145,0.0037358537880647206
40500142,m3_microenvironment,402,107,-0.4048108354612464,0.6671029911533022,0.03174432035003521,0.117637253399464
40589607,m0_score,402,107,0.2084994798015257,1.2318282892655785,0.07239725379247096,0.20947797418649364
40589607,m1_clinical,402,107,0.0696642117813819,1.0721481061004603,0.5774044075112361,0.73486115109312
40589607,m2_purity,402,107,-0.017851066221557164,0.9823073202052196,0.91334305619162,0.9574327827948695
40589607,m3_microenvironment,402,107,0.12336015422385097,1.131291787101298,0.5603788414647091,0.7286906182135403
40626022,m0_score,402,107,0.3041758236301178,1.3555073653644867,0.020108376833842326,0.09132074283059738
40626022,m1_clinical,402,107,0.1862860618526012,1.2047668489252168,0.1717450232855448,0.37008368773938577
40626022,m2_purity,402,107,0.15622599816740368,1.169090385521029,0.40423382967566757,0.6033340741427874
40626022,m3_microenvironment,402,107,0.280950292760665,1.3243877706391878,0.24431598096728005,0.4402089747158199
40703521,m0_score,402,107,0.4454913200821514,1.5612570843823255,0.021955662842455825,0.09545940366285141
40703521,m1_clinical,402,107,0.31248784640933025,1.3668213292858946,0.10181295957870068,0.2670503857801985
40703521,m2_purity,402,107,0.29963013044723397,1.3493596282238602,0.1564859567857436,0.3484685774217434
40703521,m3_microenvironment,402,107,0.37315767635956154,1.4523133172569453,0.07050973359388094,0.2079633804858159
40735323,m0_score,402,107,1.528356110034693,4.61059128436668,1.1895662331150163e-06,9.466692700453035e-05
40735323,m1_clinical,402,107,1.1915802460251803,3.2922797107708894,0.00020951295513068163,0.0037246747578787843
40735323,m2_purity,402,107,1.2535927677243555,3.5029055026266565,0.00011670342123491359,0.0024569141312613388
40735323,m3_microenvironment,402,107,1.426163098045165,4.1626966525446,2.2467849499689953e-05,0.0006198027448190332
40779729,m0_score,402,107,0.224110537255861,1.251209317029115,0.4238830988629966,0.6123626100707422
40779729,m1_clinical,402,107,0.1042287264504267,1.109854278916052,0.7186370079792623,0.8479492719519319
40779729,m2_purity,402,107,-0.2018316045772431,0.8172325345738982,0.5987760545089342,0.7473771976872164
40779729,m3_microenvironment,402,107,0.7859475787120327,2.19448540347637,0.0963454385436478,0.2560288298240451
40867253,m0_score,402,107,0.3161697393926204,1.3718630950729866,0.00911501204342404,0.05325154908581922
40867253,m1_clinical,402,107,0.23191735255524487,1.2610155048121952,0.06349080279745649,0.19611058779137142
40867253,m2_purity,402,107,0.2940114150111932,1.3417992202326698,0.11142468727824867,0.2858738917631054
40867253,m3_microenvironment,402,107,0.49438078695650445,1.6394827355885326,0.021242335419517522,0.09381339181745917
40918470,m0_score,402,107,-0.30021672175406355,0.7406576866537259,0.04252955332954828,0.1460242174405091
40918470,m1_clinical,402,107,-0.24570348205634912,0.7821541132735361,0.12472503088498546,0.3098758531303986
40918470,m2_purity,402,107,-0.3215705592063131,0.7250094721297093,0.052566316891233096,0.16956876416526806
40918470,m3_microenvironment,402,107,-0.07605128501202087,0.9267686759979008,0.6842706481314842,0.8219467244822632
40994220,m0_score,402,107,-0.4370944023356275,0.6459104530770445,0.15631502562367383,0.3484685774217434
40994220,m1_clinical,402,107,-0.31948260064306105,0.726524843331089,0.29355420131604554,0.4872268901511129
40994220,m2_purity,402,107,-0.47097973224427253,0.6243902332718946,0.17109597556867967,0.37008368773938577
40994220,m3_microenvironment,402,107,-0.40871004266052563,0.6645068830384907,0.2432998802681926,0.4395596051270794
41137061,m0_score,402,107,-0.347369484672196,0.7065442227629413,0.18414801094231192,0.38264521754246633
41137061,m1_clinical,402,107,-0.38066048873115216,0.6834098755907506,0.12578721684387054,0.309936097083354
41137061,m2_purity,402,107,-0.5813993769733544,0.5591154056403262,0.026933048784285245,0.10793655537502585
41137061,m3_microenvironment,402,107,-0.4518823332706808,0.6364290518444079,0.15530003732347514,0.3484685774217434
41153362,m0_score,402,107,0.26456209628480865,1.3028603234660827,0.29966759044920677,0.49346534165078454
41153362,m1_clinical,402,107,0.16345465079529628,1.17757195202503,0.5268797927207309,0.7056087611275673
41153362,m2_purity,402,107,-0.019690725722445377,0.9805018704264206,0.9524375311204568,0.9743606456475261
41153362,m3_microenvironment,402,107,0.3139432492977104,1.3688120532977799,0.39677028801490133,0.595527636795349
41198839,m0_score,402,107,-0.39255535659453383,0.6753289614063489,0.08634522470638012,0.23385853098752715
41198839,m1_clinical,402,107,-0.33332402032415764,0.7165379836675325,0.17410800029558815,0.3734219845481783
41198839,m2_purity,402,107,-0.3017868465568043,0.7394956741406292,0.22093654679649438,0.4164464364415174
41198839,m3_microenvironment,402,107,0.016599099540385243,1.016737630025501,0.952428703348135,0.9743606456475261
41216727,m0_score,402,107,-0.28523997197342343,0.7518338136259516,0.07970743421362315,0.22452798370034693
41216727,m1_clinical,402,107,-0.18546926411681014,0.8307143679283178,0.2680854955487897,0.4611216787954775
41216727,m2_purity,402,107,-0.35229010738482386,0.7030761248113285,0.07399206087652686,0.21216361541656448
41216727,m3_microenvironment,402,107,-0.2558573623769492,0.7742523984381046,0.19174118124909456,0.3893860468202448
41252049,m0_score,402,107,0.27604880481714283,1.3179121829208524,0.21689317933320135,0.413129865396574
41252049,m1_clinical,402,107,0.18637545297143998,1.2048745491954342,0.42991169510324134,0.6174674256419983
41252049,m2_purity,402,107,0.13068941686017027,1.1396137815151954,0.5954069037600687,0.7473771976872164
41252049,m3_microenvironment,402,107,0.1483996560907202,1.159976395368205,0.5769661555764082,0.73486115109312
41337795,m0_score,402,107,-0.24639698447971223,0.7816118755438596,0.23060854771802153,0.4250848805862148
41337795,m1_clinical,402,107,-0.24281994157530687,0.7844127411790686,0.2530951255255839,0.4459826000450817
41337795,m2_purity,402,107,-0.6684913290896821,0.5124811602722313,0.017547128561184077,0.08557536981173514
41337795,m3_microenvironment,402,107,-0.36196763367326273,0.6963049043090993,0.23399920024371507,0.4293563307224129
41357226,m0_score,402,107,0.12453842762205612,1.1326255437303177,0.43827053778473346,0.6247427485342841
41357226,m1_clinical,402,107,-0.03330862911582742,0.9672399950940751,0.8376232219548727,0.9268306743622381
41357226,m2_purity,402,107,-0.034974364695580434,0.965630170163647,0.8299417007564476,0.9251908389167466
41357226,m3_microenvironment,402,107,-0.10318232062217252,0.9019625121232369,0.5387901600478343,0.7136293510567342
41388608,m0_score,402,107,0.012699281390045608,1.012780259689624,0.9141613918323418,0.9574327827948695
41388608,m1_clinical,402,107,0.08763890498295128,1.0915938817420419,0.46995241598555915,0.6504531709142687
41388608,m2_purity,402,107,0.05209947506694371,1.0534805323477696,0.7052053864960312,0.8395982292015017
41388608,m3_microenvironment,402,107,0.13942295285234316,1.149610228116787,0.3180755561274163,0.5089208898038661
41505248,m0_score,402,107,1.1003438644685168,3.005199227530414,0.00011545020049002722,0.0024569141312613388
41505248,m1_clinical,402,107,0.7574935457205119,2.132923439965382,0.014714634271141776,0.07403589570385799
41505248,m2_purity,402,107,0.8310161433349686,2.2956502651982045,0.023101520723364348,0.09830434350367809
41505248,m3_microenvironment,402,107,0.7004343170733021,2.0146275046086544,0.054808036032277185,0.17473270974510094
41507856,m0_score,402,107,-0.2131781848955839,0.8080121488282219,0.3962634079176195,0.595527636795349
41507856,m1_clinical,402,107,-0.3277605653097607,0.7205355202522677,0.1822944521890262,0.3807717017003158
41507856,m2_purity,402,107,-0.2844468994645532,0.752430308855497,0.27883156620455274,0.4735992631924463
41507856,m3_microenvironment,402,107,-0.021398150081624857,0.9788291660630906,0.9436557670067042,0.9733988117985963
41533176,m0_score,402,107,0.32318858920607046,1.3815258672060389,0.011004799297418773,0.059890064203639584
41533176,m1_clinical,402,107,0.19267779915042327,1.2124920646025854,0.14331544671833846,0.33232567354977033
41533176,m2_purity,402,107,0.20132679548513047,1.2230243853711629,0.3156934107696256,0.5063848913887254
41533176,m3_microenvironment,402,107,0.9747644930122075,2.6505429160944036,0.00587455773339867,0.03852169005507324
41582171,m0_score,402,107,-0.02359474686608643,0.9766814327799653,0.9035587272255811,0.9574327827948695
41582171,m1_clinical,402,107,0.01875612490051799,1.0189331258969445,0.922382754456631,0.960522754994348
41582171,m2_purity,402,107,-0.11752618091074095,0.8891172335427975,0.5955387330747127,0.7473771976872164
41582171,m3_microenvironment,402,107,0.09029392628767963,1.0944959375594403,0.6893188226855987,0.8242975458123751
41584451,m0_score,402,107,-0.7389531892011323,0.4776136250251121,7.726278385125763e-07,6.867803009000678e-05
41584451,m1_clinical,402,107,-0.6410433842454101,0.5267425423539094,1.5135429263597882e-05,0.00044845716336586313
41584451,m2_purity,402,107,-0.737903355253171,0.4781153033160456,5.679295184110508e-06,0.00023912821827833716
41584451,m3_microenvironment,402,107,-0.6158163184366304,0.5401997402648752,0.00023826753923138785,0.0040441077690933636
41668898,m0_score,402,107,0.1035993904389495,1.1091560273912988,0.5723087717636773,0.7313850118385653
41668898,m1_clinical,402,107,-0.03720179397979954,0.9634816909259803,0.8352951139137248,0.9255347522589749
41668898,m2_purity,402,107,-0.11069067773797386,0.8952156162256263,0.5538429528426771,0.7239777161342185
41668898,m3_microenvironment,402,107,0.08585871543510681,1.089652366368695,0.7080096272140404,0.8416161987685472
41685329,m0_score,402,107,0.7547902229560555,2.1271652461102635,0.0018399397390992478,0.016355019903104423
41685329,m1_clinical,402,107,0.7570836837024302,2.132049414786961,0.0017929527690363285,0.01611642938459621
41685329,m2_purity,402,107,0.7575902910618734,2.1331298003537214,0.003760280709136593,0.027598390525773158
41685329,m3_microenvironment,402,107,0.7840520378997001,2.1903296068174405,0.0031637687936816113,0.024104905094717036
41715136,m0_score,402,107,-0.2862510573065012,0.7510740296520255,0.17144777181146337,0.37008368773938577
41715136,m1_clinical,402,107,-0.29793471213566014,0.7423498045990092,0.15130440990779595,0.3428995125389144
41715136,m2_purity,402,107,-0.3206355952441973,0.7256876468433993,0.12446064250882535,0.3098758531303986
41715136,m3_microenvironment,402,107,-0.31698704209179995,0.7283401928299122,0.13240185069550475,0.3156893229226542
41727459,m0_score,402,107,0.35873083113469334,1.4315114314014958,0.024163493853079945,0.10015956001276662
41727459,m1_clinical,402,107,0.3007818450425967,1.3509146006724289,0.06466624678260785,0.1982107181076103
41727459,m2_purity,402,107,0.3250775703180443,1.3841380098422138,0.12419881138470298,0.3098758531303986
41727459,m3_microenvironment,402,107,0.7097496276917558,2.03348206730674,0.0050996734799657875,0.03428351919304731
41809788,m0_score,402,107,0.3918459246839824,1.4797097070970864,0.02938183301240953,0.11300705004772896
41809788,m1_clinical,402,107,0.4059284134835039,1.5006951190767777,0.03164334548117234,0.117637253399464
41809788,m2_purity,402,107,0.4741610768377913,1.6066657628259708,0.03176205841785528,0.117637253399464
41809788,m3_microenvironment,402,107,0.5028506326490999,1.6534278745958206,0.02457521090568062,0.10082137807458716
41836241,m0_score,402,107,0.9017167483290971,2.4638292572649547,0.029805489353214202,0.1135447213455779
41836241,m1_clinical,402,107,0.5383431508847907,1.7131660517805274,0.19177262805897055,0.3893860468202448
41836241,m2_purity,402,107,0.6161203811045637,1.8517300811903288,0.14506200028933827,0.33347586273411095
41836241,m3_microenvironment,402,107,0.4446566317277616,1.559954464992029,0.3013408979407486,0.49400147203401407
41836296,m0_score,402,107,-0.241392420312549,0.7855333066711206,0.1558607190388524,0.3484685774217434
41836296,m1_clinical,402,107,-0.32791934044781873,0.7204211262072694,0.04345415144410618,0.14856120151831173
41836296,m2_purity,402,107,-0.4561814130583545,0.6336988654209307,0.02216409569345455,0.09584473813385751
41836296,m3_microenvironment,402,107,-0.5046807366085101,0.6036982834245019,0.023871476133247686,0.09946448388853203
41862905,m0_score,402,107,-1.126116991850264,0.3242900356524562,2.298383087594587e-07,3.677412940151339e-05
41862905,m1_clinical,402,107,-0.9416004622407931,0.3900031502836076,1.634476371387531e-05,0.000466993248967866
41862905,m2_purity,402,107,-1.0587369736586574,0.34689366960030416,9.761762548531508e-06,0.00032539208495105024
41862905,m3_microenvironment,402,107,-1.0791136260862115,0.339896667702626,4.843095955439303e-06,0.000227910397903026
41870815,m0_score,402,107,0.6187899304301767,1.8566799700263776,0.00015605063160866852,0.0029723929830222577
41870815,m1_clinical,402,107,0.5504869457603085,1.7340972236005079,0.0012276829278457487,0.011977394418007305
41870815,m2_purity,402,107,0.5680931769729018,1.7648984917462587,0.002296976720851187,0.019758939534203757
41870815,m3_microenvironment,402,107,0.6975489875823769,2.008823018410904,0.0004366220927539368,0.006022373693157749
41971137,m0_score,402,107,-0.44515774323977086,0.6407231983072671,0.11046567293150482,0.2858738917631054
41971137,m1_clinical,402,107,-0.3118457434185604,0.7320944499057661,0.2901465300386027,0.4865375386394857
41971137,m2_purity,402,107,-0.34615818686523514,0.7074005767756572,0.2685480919883335,0.4611216787954775
41971137,m3_microenvironment,402,107,0.09084659461154207,1.0951009979781883,0.796917472589538,0.9030226318295049
41981124,m0_score,402,107,0.1497274884465781,1.1615176726104448,0.22218687122114114,0.41725234032139186
41981124,m1_clinical,402,107,-0.023362692359120012,0.9769081024071495,0.8563837938462828,0.9318493505347579
41981124,m2_purity,402,107,-0.19549862941417132,0.8224244707667347,0.25089493403997354,0.44558261604816396
41981124,m3_microenvironment,402,107,-0.19157882922086714,0.8256545368372434,0.6656955253686321,0.8081281036341512
41992284,m0_score,402,107,-0.026024070561048673,0.9743116370987517,0.8318566263697402,0.9251908389167466
41992284,m1_clinical,402,107,-0.039187696873658105,0.9615702084852563,0.7634266662768323,0.8813006248506001
41992284,m2_purity,402,107,-0.3881301069830094,0.67832408282266,0.05482238768252542,0.17473270974510094
41992284,m3_microenvironment,402,107,0.331351149561048,1.3928488046913012,0.3058740676150911,0.49938623284096506
42030617,m0_score,402,107,0.49371753279895453,1.6383957023774198,0.0630802243983209,0.19559759503355315
42030617,m1_clinical,402,107,0.3226407705714498,1.380769248855511,0.22985183295697037,0.4250848805862148
42030617,m2_purity,402,107,0.2817823731614057,1.3254902263484036,0.37410013612923987,0.5731345997593005
42030617,m3_microenvironment,402,107,0.8410495466592691,2.3187993882445914,0.013836561663008319,0.07237665206921079
42052292,m0_score,402,107,0.2210253315232287,1.2473550275667182,0.31448844054735803,0.5063848913887254
42052292,m1_clinical,402,107,0.020681035554271192,1.020896370055046,0.9233024982383171,0.960522754994348
42052292,m2_purity,402,107,-0.22401330992096594,0.7993044956189004,0.43484887098392355,0.6223239656299443
42052292,m3_microenvironment,402,107,-0.05094288031267156,0.9503329517032096,0.8864994960997269,0.9481278033152158
42059994,m0_score,402,107,0.7244938511211273,2.0636863030687596,0.000652393255976924,0.0076752147761991055
42059994,m1_clinical,402,107,0.5545794988494066,1.7412086505701907,0.01091029918891617,0.059782461309129696
42059994,m2_purity,402,107,0.6327884789130724,1.8828535633495802,0.016905375603091348,0.08297116860412931
42059994,m3_microenvironment,402,107,0.6686561905493127,1.9516129617696338,0.01202898172350678,0.06502152282976638
42159275,m0_score,402,107,0.2035868730377757,1.2257916412594185,0.08419451289878503,0.23226072523802768
42159275,m1_clinical,402,107,0.03269557284084088,1.033235946274548,0.7900128559123717,0.9002995508972897
42159275,m2_purity,402,107,-0.07604139316787344,0.9267778434945462,0.6226637734637501,0.7699088389041733
42159275,m3_microenvironment,402,107,0.3794370131360643,1.4614615741141828,0.34663394261796343,0.545880224595218
42164400,m0_score,402,107,0.7454327099218231,2.10735311032064,0.00038483303782561683,0.005549938975103828
42164400,m1_clinical,402,107,0.7005876618071626,2.014936460814975,0.0012921495598098185,0.012390047733467573
42164400,m2_purity,402,107,0.8076278420946509,2.24258191361608,0.001301080585687568,0.012390047733467573
42164400,m3_microenvironment,402,107,1.074505434469506,2.9285441853123406,0.00028079322467129626,0.0045843791783068775
42215586,m0_score,402,107,0.00170651778813115,1.001707974718253,0.9904269234811405,0.9928018793158647
42215586,m1_clinical,402,107,-0.10892289717193297,0.8967995606149689,0.44328989928164375,0.6276671140271062
42215586,m2_purity,402,107,-0.11663860688072722,0.8899067412303574,0.4216310260887094,0.6121684589309756
42215586,m3_microenvironment,402,107,-0.17972975619224552,0.8354959685170636,0.21036460045138367,0.4111298392124881
42220482,m0_score,402,107,-1.028059635878603,0.35770035656933136,2.0664826948433218e-07,3.677412940151339e-05
42220482,m1_clinical,402,107,-0.9648827600272358,0.38102786881774786,3.835972840987066e-06,0.00021863959529183413
42220482,m2_purity,402,107,-1.081030766356942,0.3392456623467718,4.990702865071853e-07,5.703660417224975e-05
42220482,m3_microenvironment,402,107,-1.0016551588447307,0.3672710458948985,9.792798053216048e-05,0.0022383538407350968
42244509,m0_score,402,107,-0.1385077652972086,0.870656490336452,0.5715711239768548,0.7313850118385653
42244509,m1_clinical,402,107,-0.19398928467882884,0.8236667300748418,0.43976914413281076,0.6247427485342841
42244509,m2_purity,402,107,-0.27096623839845935,0.7626422439939828,0.3003406933501974,0.49346534165078454
42244509,m3_microenvironment,402,107,-0.0895525319084432,0.914340231825331,0.7400734447492997,0.8668503013168957
42251607,m0_score,402,107,0.06201501207789285,1.063978317133517,0.6869590820999859,0.8228410895511405
42251607,m1_clinical,402,107,0.004497671484268589,1.0045078011896607,0.9785222380049806,0.9884063010151319
42251607,m2_purity,402,107,-0.2862429059837393,0.7510801519238116,0.251921088439463,0.44558261604816396
42251607,m3_microenvironment,402,107,-0.03103280512425016,0.9694437698310513,0.9073090248242264,0.9574327827948695
42279297,m0_score,402,107,0.1430806189579002,1.153822817909705,0.42582915441815594,0.613177628679346
42279297,m1_clinical,402,107,0.16197918641920486,1.1758357677135558,0.3561502819257041,0.5564848155089126
42279297,m2_purity,402,107,0.08765377953152592,1.091610118829019,0.7164302284083586,0.8478464241519037
42279297,m3_microenvironment,402,107,0.567895887544348,1.7645503302767847,0.032507931581297285,0.1195659173789375
42319469,m0_score,402,107,0.4872484335424049,1.627830966962071,0.021559214449619907,0.09424793202019631
42319469,m1_clinical,402,107,0.3239236604992997,1.3825417605431471,0.12825586337983677,0.31281917897521166
42319469,m2_purity,402,107,0.317936464584883,1.3742889424352245,0.23156933385070913,0.42587463696682143
42319469,m3_microenvironment,402,107,0.6127692347502696,1.8455350487074818,0.026984138843756462,0.10793655537502585
42371282,m0_score,402,107,0.30233294877277445,1.3530116352873482,0.14223939224116394,0.3307892842817766
42371282,m1_clinical,402,107,0.31214165779744024,1.3663482332021708,0.1317528278944372,0.3156893229226542
42371282,m2_purity,402,107,0.27780211912549063,1.3202249240969426,0.2670110737808441,0.4611216787954775
42371282,m3_microenvironment,402,107,0.7518418466633919,2.120902799089799,0.010128132478066357,0.05783844271714103
42421957,m0_score,402,107,0.17973313275323877,1.1968979076483364,0.21757819615037077,0.4134502539674504
42421957,m1_clinical,402,107,0.06438443550887592,1.0665023213246778,0.6758598441871146,0.8142889689001381
42421957,m2_purity,402,107,-0.07319913469459606,0.9294157326786728,0.7179247732728016,0.8479492719519319
42421957,m3_microenvironment,402,107,-0.0330251439905073,0.9675142321145205,0.9140781224916852,0.9574327827948695
42436233,m0_score,402,107,0.47438081278767796,1.6070188438443915,0.006935963876917413,0.043013729469255274
42436233,m1_clinical,402,107,0.30510148202625487,1.3567626830463038,0.09979981663651938,0.26349786570698186
42436233,m2_purity,402,107,0.2740552425058043,1.3152874600069513,0.2153593928483889,0.412171086791175
42436233,m3_microenvironment,402,107,0.3266053199139749,1.3862542422524569,0.1774968123013521,0.37650759526106053
42436798,m0_score,402,107,0.023049433590815745,1.0233171245369175,0.913762557626115,0.9574327827948695
42436798,m1_clinical,402,107,0.05485282995153016,1.0563851349832798,0.8012114400230621,0.9054852160415809
42436798,m2_purity,402,107,0.017518771919868663,1.0176731256498237,0.9381091252600714,0.9696218348941306
42436798,m3_microenvironment,402,107,-0.044796837592335007,0.9561917243139477,0.839540793054806,0.9276693845909458
42482080,m0_score,402,107,-0.15233855317198405,0.8586975167562934,0.15178671964185889,0.34302083534883365
42482080,m1_clinical,402,107,-0.13622294632437543,0.872648057122785,0.22513703106950417,0.41983595537436674
42482080,m2_purity,402,107,-0.5691604092527811,0.5660004480039912,0.000729944613434205,0.008224728038695268
42482080,m3_microenvironment,402,107,-0.3492275573326634,0.7052326311528191,0.19491819189126036,0.39278246306361897
42493447,m0_score,402,107,-0.12485631212363044,0.8826237158009732,0.7839918268961643,0.8967448117381808
42493447,m1_clinical,402,107,0.05391683359548319,1.055396824945804,0.9088622537141107,0.9574327827948695
42493447,m2_purity,402,107,0.09716565487523247,1.1020429172829327,0.8420885736872967,0.9282032456353221
42493447,m3_microenvironment,402,107,0.42128637469022523,1.5239206282238358,0.4499969068452909,0.6343059085095588
42500328,m0_score,402,107,-0.33618059742322753,0.7144940583777363,0.05142430282698513,0.1691603708769122
42500328,m1_clinical,402,107,-0.5079624069339741,0.6017203918513474,0.004171007103239985,0.030061312455783674
42500328,m2_purity,402,107,-0.5832839997299214,0.5580626763337038,0.003098859268192727,0.023837378986097897
42500328,m3_microenvironment,402,107,-0.4576872940957683,0.6327453084679262,0.029100450364034823,0.11300705004772896
42555166,m0_score,402,107,-0.12193117426816634,0.8852092915833845,0.5130801511605185,0.6923480878529641
42555166,m1_clinical,402,107,-0.22274584468087927,0.8003182285832791,0.25231115633727286,0.44558261604816396
42555166,m2_purity,402,107,-0.9578505333571138,0.383716786617572,0.001046408532522538,0.01046408532522538
42555166,m3_microenvironment,402,107,-0.54917737079023,0.5774246214170147,0.2639880142794051,0.4599376051499331
42576531,m0_score,402,107,-0.1935380706848747,0.8240384638892487,0.26860337789836564,0.4611216787954775
42576531,m1_clinical,402,107,-0.19042585275170013,0.8266070460947396,0.28716995201872414,0.48467502450417577
42576531,m2_purity,402,107,-0.3400894077986585,0.7117066877896749,0.07780703406075055,0.22072917464042713
42576531,m3_microenvironment,402,107,0.08607432192491123,1.0898873278192114,0.7310293926812435,0.8598872595441392
