iteration,adjusted_rand_index,cohens_kappa
705,0.8730853569016327,0.8508158508158508
706,0.8351826467162694,0.7388681284048444
707,0.8612637090441824,0.781460571844837
708,0.9036407924747233,0.8424467099165894
709,0.8966693893995785,0.8352704310423721
710,0.8831900259381269,0.8330086278875591
711,0.8159450900708239,0.7651521994399783
712,0.905663021383963,0.860982391102873
713,0.8715934652868185,0.8373395987710103
714,0.8984793262275141,0.8443864707766946
715,0.8826023262514581,0.8311919722404577
716,0.8866451346667437,0.8179418324154567
717,0.8878518473322313,0.7976174049031783
718,0.8776798729053951,0.8099805456272904
719,0.8810265985551095,0.8518792816145158
720,0.8675831342517478,0.7949004801193307
721,0.8697962152079693,0.7988663375388554
722,0.8949848113106513,0.8320190378423779
723,0.8575237167509316,0.7724480043689983
724,0.8799475307622692,0.8275236020334059
725,0.8697962152079693,0.7988663375388554
726,0.9128519519039323,0.8359310910582445
727,0.845322547400069,0.7601254728295969
728,0.9091504344633082,0.801980198019802
729,0.8734010948212833,0.8243099542281196
730,0.8718024235200801,0.8151058518997873
731,0.8373773703271302,0.7478159056110961
732,0.8672723367865377,0.8012197876665914
733,0.8790424028853889,0.835285505124451
734,0.849271432508818,0.7688823148747342
735,0.8720664560845747,0.8132063136265995
736,0.8637414625964138,0.7883987303923824
737,0.8519124523513615,0.8149347645044878
738,0.8623394792750766,0.7953678727560227
739,0.8878101801679421,0.8514943382216447
740,0.8783809350988085,0.8258638071670791
741,0.8414480165173899,0.7698927700308345
742,0.8990961532190352,0.8613422074320577
743,0.8871361437316463,0.8158548936562011
744,0.8834437248379676,0.842534271952575
745,0.9445295269991077,0.8892886797675063
746,0.890691380274811,0.8340248962655601
747,0.8919046676923336,0.8247070762985516
748,0.878238058619519,0.8349002522357257
749,0.9105972290305964,0.8362221918929985
750,0.8400066341908357,0.808516458466308
751,0.8823601265734262,0.8329156223893066
752,0.8723541757946192,0.8173932892033782
753,0.8615453059277918,0.7792494481236203
754,0.870558418356452,0.8444861180990715
755,0.8824734011616087,0.8087780003642324
756,0.8569365445746977,0.8348245010323468
757,0.872057863846438,0.8060135790494666
758,0.9096668814581951,0.8793391498050863
759,0.8424067231367183,0.7351960918595626
760,0.8562165143715154,0.825608077099587
761,0.8596711535201639,0.7957383594076413
762,0.9058859527984197,0.8379692141506887
763,0.8742602677958246,0.8152083525824633
764,0.8654280099717737,0.7901459854014599
765,0.8858212369882397,0.790890080916447
766,0.8592563819925519,0.7955960234135464
767,0.8897516420230753,0.8418898809523809
768,0.8793883719499239,0.814540059347181
769,0.8982319140923102,0.8522826939943683
770,0.8513606467143354,0.7780757316565722
771,0.8831900259381269,0.8330086278875591
772,0.8623896132898102,0.7887776655340252
773,0.908807342721523,0.8420881519669314
774,0.9019895293157961,0.8350666605580245
775,0.8847538953536546,0.834619625137817
776,0.8295024104357729,0.793277008808197
777,0.8598553113048926,0.8254719147568089
778,0.8804257594438576,0.8408239700374531
779,0.885434099274912,0.8256480844230328
780,0.8793883719499239,0.814540059347181
781,0.863675810312493,0.8068610319139152
782,0.9090292266491764,0.860730699596119
783,0.9066610537882478,0.8439149795712253
784,0.9124787329419276,0.8716008621084973
785,0.8826971906791113,0.8349153941394964
786,0.8733842333986747,0.8150203477617461
787,0.8891403367426824,0.8250218722659668
788,0.8677979420357371,0.7971882922332335
789,0.9134229145351184,0.8779285412460679
790,0.8767344368746331,0.7889230486853578
791,0.8678141346863183,0.7900502053856686
792,0.9317879908648711,0.8640750305831181
793,0.9298223691784298,0.9083367707044319
794,0.86983997170262,0.8083067092651757
795,0.8380369589880796,0.7427180005513185
796,0.8736597750254764,0.8225045541594657
797,0.9519351657636519,0.9084626298686439
798,0.874466136416158,0.7993341542390661
799,0.8851379141601845,0.8529141386284244
800,0.8793883719499239,0.814540059347181
801,0.870060440676646,0.7968230513483561
802,0.8536623860968146,0.7845735962159883
803,0.8893322962212169,0.8434910697845701
804,0.8519712587949008,0.794267545705335
805,0.8958748625867115,0.8429270996950937
806,0.8917742844574414,0.817293198739323
807,0.8453085005354174,0.7786488356006456
808,0.8669360198635647,0.8193478457230602
809,0.9003044820639337,0.854967367657723
810,0.899860432805075,0.8743887667668566
811,0.858965625210161,0.8180825905039112
812,0.8860553463647522,0.8327059807611878
813,0.8597451008807536,0.7857238516137672
814,0.9038960000793073,0.871630295250321
815,0.8875266756629969,0.7904900710511933
816,0.8596711535201639,0.7957383594076413
817,0.9246972517334926,0.8705561462715548
818,0.8949376571042709,0.8602375960866527
819,0.8953979125687949,0.8354887355481424
820,0.8493706152125815,0.791402140395429
821,0.8490317504633929,0.7719186205638172
822,0.9073610989493176,0.8701479385985252
823,0.9111253272883084,0.8635929613968081
824,0.8686081171385263,0.8061657744138823
825,0.8429377835433797,0.7879891229202194
826,0.9116115290505024,0.847087924443445
827,0.8328019855834844,0.7908425408084391
828,0.8434411745945544,0.8010220232442454
829,0.8834142522141231,0.8807722291007475
830,0.847198361179668,0.7716164984241538
831,0.8615453059277918,0.7792494481236203
832,0.8763912575909152,0.7915155910079767
833,0.9377959124543828,0.8804102847155145
834,0.9107593413357997,0.8874982421600337
835,0.8849596913783898,0.8069498069498069
836,0.8745121466454838,0.8521325262233723
837,0.8801937412481028,0.837947332883187
838,0.9197715969883888,0.8694516971279374
839,0.9024888005920167,0.8519478116035902
840,0.9013199003933718,0.8560633321338611
841,0.8847362217758737,0.8469364786386351
842,0.8935983133710801,0.8355638788653907
843,0.8640680347773174,0.8142213552552134
844,0.8813153664552582,0.8004444646015692
845,0.8729297663547612,0.7964564925752879
846,0.8804659209167608,0.8366383809048419
847,0.8889202287791846,0.8267766786707389
848,0.9217924635629886,0.8881014546810891
849,0.8620552867831233,0.7974403830218212
850,0.8276143462374087,0.7778497709075762
851,0.8339262048088952,0.7589244320815948
852,0.8772128944300572,0.842730931125399
853,0.8450919201152357,0.7805814591332968
854,0.9052843778936451,0.8783739533143098
855,0.8749752671491003,0.8149347645044878
856,0.8999361656130256,0.8353608341717735
857,0.874120493925127,0.80954108470887
858,0.8861608291623447,0.8517626349191643
859,0.8574826576156671,0.7816295891906646
860,0.8734728232428394,0.8003992015968064
861,0.8772128944300572,0.842730931125399
862,0.8642129129963496,0.7718978102189781
863,0.8801829371275415,0.8424467099165894
864,0.9070049954893719,0.8727446257328546
865,0.884820101056727,0.7997360156570024
866,0.9049620954752595,0.853177334250975
867,0.8526379619375425,0.7820856221909475
868,0.8895265903893746,0.8324022346368716
869,0.9122374565873097,0.8699247421722568
870,0.9186258053156926,0.8709082526509913
871,0.927368735543274,0.8796686259082704
872,0.8627496189647743,0.8106914270260525
873,0.8801829371275415,0.8424467099165894
874,0.8443914502047384,0.76721282120154
875,0.8525304964429109,0.8020247469066366
876,0.872057863846438,0.8060135790494666
877,0.8919949718149003,0.808647318784455
878,0.8841213091094733,0.8252391464311994
879,0.8787928310587674,0.789039211190094
880,0.9108817468464113,0.8529952223447262
881,0.9074242920457546,0.8514805532349392
882,0.9061297260820785,0.845679012345679
883,0.9006154939232097,0.8717890013278996
884,0.8377904758815096,0.8014350828105961
885,0.874176755429299,0.7926153013840674
886,0.8871360074927507,0.8647491095983049
887,0.9037539192432549,0.8517488996988649
888,0.8793883719499239,0.814540059347181
889,0.8804257594438576,0.8408239700374531
890,0.914904203034947,0.8896348753793801
891,0.9108817468464113,0.8529952223447262
892,0.8971498670653071,0.8695246971109041
893,0.8559457698396998,0.7893194100943483
894,0.9158245975213547,0.8447842958228715
895,0.8952869441426725,0.826309534692385
896,0.8724966457525706,0.7898871785502215
897,0.9114228033643718,0.8435630808870893
898,0.8352398003920197,0.7771691193537904
899,0.8746229560529749,0.8056635202665186
900,0.8791431797421984,0.8164127042408665
901,0.8929296918410548,0.8509548206800186
902,0.8992522599549754,0.8240740740740741
903,0.9152537971469168,0.8883928571428571
904,0.8794295241104039,0.8348245010323468
905,0.8637423792305774,0.7741644083107498
906,0.8441499526144003,0.7668019215521664
907,0.91741394374759,0.8789684386928591
908,0.8811868798318282,0.8237722023837128
909,0.8598553113048926,0.8254719147568089
910,0.8869832676074418,0.8253355396212539
911,0.8708699371140156,0.7878228782287823
912,0.9072345364500438,0.8594057549910957
913,0.9090292266491764,0.860730699596119
914,0.9224289504013048,0.8627379209370425
915,0.8664050277522856,0.780681714337933
916,0.8553757356932178,0.8166567355731769
917,0.8559457698396998,0.7893194100943483
918,0.862287861661135,0.7974124038859984
919,0.8698461103707873,0.8156002212797344
920,0.8845205504094878,0.8436853478001012
921,0.9012256195179228,0.8190700199022978
922,0.8533577068066687,0.7894158579014833
923,0.8999361656130256,0.8353608341717735
924,0.9125077053945346,0.872472217161596
925,0.9357547200085433,0.8898324535230663
926,0.8837595673850588,0.8421614595422682
927,0.8658558880238642,0.8157700810611643
928,0.8723570678147353,0.864210383379351
929,0.8967514666595287,0.8721461187214612
930,0.8942007286444055,0.8104607608646599
931,0.8743327764359867,0.8337412829630998
932,0.8712994799904726,0.8337259248995428
933,0.8687302477398603,0.8262698303844923
934,0.8465192126158502,0.7449792795664647
935,0.9217511516503001,0.8537677649316822
936,0.8640349272278081,0.7973470891672808
937,0.8538616900542225,0.8035730988682069
938,0.8275996570381041,0.8096015231878145
939,0.8894970929855611,0.8344903682589306
940,0.8849018511662291,0.8451800919812394
941,0.8738418941399607,0.7800888807440326
942,0.9183946579317933,0.8376476954992333
943,0.8607750831667571,0.7635611330878007
944,0.8869832676074418,0.8253355396212539
945,0.8918903866961013,0.8447842958228715
946,0.8984911778938162,0.8356539602830404
947,0.9041914887715574,0.8349910620158592
948,0.8766676449062463,0.8244073748902546
949,0.9100972623470637,0.8453350316153392
950,0.8660113565795327,0.8248444342014289
951,0.8288353863262314,0.7191901807147063
952,0.8717997895113487,0.8079648850075443
953,0.9072345364500438,0.8594057549910957
954,0.9384068517205331,0.8896348753793801
955,0.8584861403029652,0.8288365388946444
956,0.8765246076968315,0.8349532367504127
957,0.903562921635426,0.8532446686539784
958,0.8675135729466678,0.8153704131087007
959,0.9197025419570368,0.854027917160843
960,0.9084344571435685,0.8529141386284244
961,0.8881486972548593,0.8304025707399804
962,0.8911260001182926,0.8416763678696159
963,0.871985452111617,0.8058162651995007
964,0.9052396478496485,0.8423736671302735
965,0.8796219705312275,0.8001544261252669
966,0.8593837025746869,0.7978034097697716
967,0.8955145685156976,0.8462095169169531
968,0.8793883719499239,0.814540059347181
969,0.836236859455198,0.7495129418313388
970,0.8505286716958795,0.8150203477617461
971,0.8534240614659179,0.777674849467346
972,0.8577801714037263,0.7865032952752251
973,0.9384914959038143,0.8815543710992666
974,0.8210910926846751,0.7416735861241812
975,0.9141935179013152,0.8604131769960915
976,0.8911260001182926,0.8416763678696159
977,0.8787076538223388,0.8147890910774644
978,0.8706914760371273,0.8228273032450578
979,0.8894970929855611,0.8344903682589306
980,0.8596649885152389,0.78856407427836
981,0.8897516420230753,0.8418898809523809
982,0.8911260001182926,0.8416763678696159
983,0.8749877574263185,0.8242286877283871
984,0.8949376571042709,0.8602375960866527
985,0.8471970696175469,0.7875386818160824
986,0.8919005171036308,0.8344142403753277
987,0.8961896748979755,0.8522008221329269
988,0.863675810312493,0.8068610319139152
989,0.8896371207648477,0.8542074809786323
990,0.8923000003896276,0.8432095918837906
991,0.8909279139589723,0.8374864572047671
992,0.8871361437316463,0.8158548936562011
993,0.8692651551891035,0.8322460391425909
994,0.8392202605012227,0.7853501475717736
995,0.8078897184486437,0.7488901842966683
996,0.8682645784594325,0.817293198739323
997,0.8601515290390404,0.7864041604754829
998,0.9016854274517246,0.8442438957350313
999,0.8661278879919718,0.8138842359947888
