"","Normal_urothelial","Myeloid","Tumor_epithelial","NK_cell","B_plasma","Endothelial","T_cell","Myofibroblast","Mast_cell","Fibroblast"
"TCGA-G2-A2EJ-01A-11R-A180-07",0.00109413944732912,0.124816208144458,0.633178622194388,0.0957490164275402,9.12878423035653e-07,0.0869657218076109,1.87735834936266e-06,0.0340574215000747,6.24373638624662e-06,0.0241298365054402
"TCGA-G2-A2EK-01A-22R-A18C-07",0.803497523116803,0.0244657197790333,3.91653920144706e-06,8.17153111645215e-07,0.000342749897243993,0.0534067781786275,6.0768756789564e-06,0.0705942980095205,0.000878849306880628,0.0468032711438991
"TCGA-G2-A2EL-01A-12R-A18C-07",0.164811275853633,4.23260381162911e-05,1.41442566407932e-06,8.91902243763049e-07,1.80845650760151e-06,0.14478131718148,0.663920871893605,0.0264347834304348,1.23424627788284e-06,4.07657203758683e-06
"TCGA-G2-A2EO-01A-11R-A180-07",0.474404610251384,0.0879193041115098,2.36592647301331e-06,9.64345779354248e-07,1.0022666151865e-05,0.106730372793132,0.0859519850648774,0.185206062447556,0.000986169641063503,0.0587881427520733
"TCGA-G2-A2ES-01A-11R-A180-07",0.149689034807556,0.096819237742423,0.491492445675567,0.00855147640436905,8.97884004838619e-07,0.161294524118128,6.60144713152089e-06,0.0619594248677549,0.000248164740623343,0.0299381923124439
"TCGA-G2-A3IB-01A-11R-A20F-07",0.156098647917612,0.0163668865306734,0.733358967717724,5.40414406097802e-05,6.87006743690792e-07,0.0675072657561748,1.18544731894598e-06,0.00790775643081351,6.33387423498614e-06,0.0186982278780946
"TCGA-G2-A3IE-01A-11R-A20F-07",0.923318758025086,5.58983286031734e-06,9.17107657588723e-07,5.33041682018115e-07,8.82059941481966e-07,0.058512345489323,1.67635257148331e-06,0.00382280684064146,0.000192906802177464,0.0141435844480594
"TCGA-G2-A3VY-01A-11R-A22U-07",0.829399895321912,0.0233596466915132,1.62340256765108e-06,1.04339813773881e-06,2.08675104091003e-06,0.114085644947203,0.0232202859133794,0.00823412284590318,7.56277834003065e-05,0.00162002294494247
"TCGA-G2-AA3B-01A-11R-A39I-07",0.79725644548555,0.0448687894616296,9.60277623671557e-07,7.01730349031893e-05,4.34632964442937e-06,0.0882911037465755,0.0500432058972686,0.0194024435387671,5.91901061389143e-05,3.34212189903566e-06
"TCGA-G2-AA3C-01A-21R-A39I-07",1.97119065131202e-06,0.327020632800638,1.44231629065253e-06,1.19602050314206e-06,1.03919038658775e-06,0.0528072615614436,0.099714783399235,0.478262980775574,4.03425986987566e-05,0.0421483501465789
"TCGA-G2-AA3D-01A-11R-A39I-07",0.839783085963562,0.00553133894072462,3.82358824377475e-06,1.59434763581228e-05,2.83976065958175e-06,0.123772340027657,4.26347317772351e-06,0.00555310856076726,0.000301741669568372,0.0250315145392818
"TCGA-G2-AA3F-01A-12R-A42T-07",0.843410253562655,0.00526468530777228,1.27735630861798e-06,8.01154481982372e-07,1.47172281268563e-06,0.0678343903380064,0.0431065615851332,0.0214317383047515,5.33738215700862e-05,0.0188954468465084
"TCGA-GC-A3BM-01A-11R-A22U-07",0.49929737593047,0.0163928028131363,0.12365729616369,1.23833346483286e-06,2.7337705729303e-06,0.255630184670174,0.0694630251476858,0.012056480571741,4.40710274893907e-05,0.0234547915715757
"TCGA-GC-A3I6-01A-11R-A20F-07",0.236905262678365,0.170109015103604,0.287049315694694,3.14209047115027e-06,8.92413053177174e-07,0.19553780924967,3.06892553131606e-06,0.0273380429664246,0.000773208358839092,0.0822802425193482
"TCGA-GC-A3OO-01A-11R-A22U-07",0.492711463793203,0.036768465385587,1.55508606759796e-06,1.08371306674086e-06,1.32173007635136e-06,0.0835907602266779,3.0793355746564e-06,0.294305091370622,0.00150664914546058,0.091110530213664
"TCGA-GC-A3RB-01A-12R-A220-07",0.511254763089155,0.0444583890701242,1.22076303714525e-05,2.03737098042961e-06,1.32823647642746e-06,0.181917760449536,0.231407244034974,0.0101480766711245,1.76259315817612e-05,0.0207805675156768
"TCGA-GC-A3RC-01A-11R-A22U-07",1.96754969235821e-06,0.15191426103587,0.703495032846922,2.66885754970191e-06,8.5224888491296e-07,0.0966105122735224,1.58648498637065e-06,0.0134467686607949,0.00016251503590168,0.0343638350058746
"TCGA-GC-A3RD-01A-12R-A22U-07",0.775548132966781,0.012622220977124,9.93799611991127e-06,0.0228892007453679,1.579920038033e-06,0.150512030432844,3.7092816398933e-06,0.0149477959391497,0.000109111032005684,0.0233562807089299
"TCGA-GC-A3WC-01A-31R-A22U-07",0.0674091431250894,0.216793321983753,0.370666289770251,1.86629417637069e-06,1.2733032456571e-06,0.112729015682453,0.0512161974054417,0.0859828152405506,0.000945423161425904,0.094254654033614
"TCGA-GC-A3YS-01A-11R-A23N-07",0.0975555786262398,0.132945721588575,0.134438832587234,0.00441771441980835,1.35049362494968e-06,0.234127817905849,0.0797137405412718,0.187528440419269,0.000458707486069758,0.128812095932059
"TCGA-GC-A4ZW-01A-11R-A26T-07",0.501147764203205,0.046653548210402,1.53240688665091e-06,1.16144563880987e-06,2.23212006481069e-06,0.253929805493611,0.187602071297094,0.00860701945839701,0.000124091336424043,0.00193077402827649
"TCGA-GC-A6I1-01A-12R-A31N-07",2.18159106684261e-06,0.379851806021925,0.477234500860398,0.00121979701418619,0.000271004070621476,0.048495693338527,2.55024426885775e-06,0.025451758470524,7.45564093099194e-05,0.0673961519791728
"TCGA-GC-A6I3-01A-11R-A31N-07",0.557338665194867,0.143148146578063,1.63937384338431e-06,1.16182252882084e-06,0.000173235194223093,0.0327647333750494,0.150369172144317,0.0951533848205447,0.000509953201230316,0.0205399082953326
"TCGA-GD-A2C5-01A-12R-A180-07",0.725539437527057,0.00713157374645117,1.60014668891089e-06,9.09542400436421e-07,2.29488740436135e-06,0.118649083823135,3.83560834397194e-06,0.101176270392837,0.000569714841697375,0.0469252794839855
"TCGA-GD-A3OP-01A-21R-A220-07",0.742728186796025,0.0184060494711856,1.28149114503375e-06,5.88980003539864e-07,1.64635403574494e-06,0.0900065179988975,1.73105132026831e-06,0.0529122393023853,0.000980436458210322,0.0949613220967908
"TCGA-GD-A3OQ-01A-32R-A220-07",0.4907569969603,0.0370203284804336,0.137015444473469,0.00390083920107215,1.53229831534524e-06,0.177835176182739,0.000593459382884171,0.0840926112638574,0.000151124888138533,0.06863248686879
"TCGA-GD-A3OS-01A-12R-A220-07",0.00583423628275412,0.0874395079337789,2.61548312426357e-06,1.20445829258628e-06,2.06876484440221e-06,0.22383225986719,0.178556259288118,0.349429370724513,6.61854913669912e-05,0.154836291706018
"TCGA-GD-A6C6-01A-21R-A31N-07",0.59316385456303,0.10549047888188,0.130311084634193,3.00717202212625e-06,0.0317089717392167,0.00496178400936143,0.00902421065200048,0.125295930687924,3.96937305905208e-05,9.83929781284956e-07
"TCGA-GD-A76B-01A-11R-A32O-07",0.764271888879961,0.0927713272846577,7.98344117763136e-07,8.32702816414426e-07,6.02807047048624e-06,0.0972279259612881,1.4283588438309e-06,0.0333236740341391,0.000124672217371828,0.0122714241463327
"TCGA-GU-A42P-01A-11R-A23W-07",0.67236294231691,0.00289106455083421,9.83747880069986e-07,1.33713850563146e-06,2.77603532950048e-06,0.198598941558107,0.104583339587382,0.0168458367310448,6.85055665672491e-05,0.00464427276743996
"TCGA-GU-A42Q-01A-11R-A23W-07",0.0104126535933762,0.0955212977966136,0.665687282333576,1.04132905261149e-06,7.91590009584661e-07,0.174776788300586,6.06936824830552e-06,0.0261524412241108,5.54587459966067e-05,0.0273861757184308
"TCGA-GU-A42R-01A-11R-A23N-07",0.688648984672686,5.96770052337939e-06,0.0913751692160813,0.0271380196496018,1.61449305588372e-06,0.1686771984278,1.96695433983666e-06,0.0180017474775422,8.37415964678215e-05,0.00606558981190193
"TCGA-GU-A762-01A-11R-A33J-07",0.00708712508700531,0.455734253588777,0.167969925132711,0.00572839518933555,1.71051086624659e-06,0.0718611586744626,0.012516429442134,0.209024401819861,0.000293485504868196,0.0697831150499805
"TCGA-GU-A763-01A-11R-A32O-07",0.436701863640025,4.79575738423688e-05,0.36392612254461,5.81809279663014e-07,2.21661276176861e-06,0.0534829170822799,0.135546427367322,0.0102687433891975,2.14725114171223e-05,1.69746926444478e-06
"TCGA-GU-A764-01A-11R-A352-07",0.190357079500324,0.138984550898972,0.154978620561646,0.0392956091764811,1.42229295280588e-05,0.13425082516355,0.0023221481181714,0.260711237088978,0.000575928200993744,0.0785097783613559
"TCGA-GU-A766-01A-11R-A32O-07",0.000177579937653179,0.412839582783669,0.124376556092527,0.0850143427558486,1.53471309101193e-06,0.103448598910438,2.07974035623245e-06,0.231959352182854,0.000181981990452567,0.041998390893111
"TCGA-GU-A767-01A-11R-A32O-07",0.642841071008241,5.79842264316527e-06,1.62664841894444e-06,7.0855633988443e-07,3.11181797635611e-06,0.0634885850108394,0.0773872208788386,0.175789079298575,0.00153973273967133,0.0389430656184566
"TCGA-GU-AATO-01A-11R-A39I-07",0.440390032315277,0.147341742892206,1.68620267091013e-06,0.172744525495185,2.34338710178485e-06,0.0204997921968583,1.12050425058361e-06,0.179585628119178,0.000607152886915418,0.0388259760003572
"TCGA-GU-AATP-01A-11R-A39I-07",0.446572692947384,0.0797956120650269,5.96905640838715e-07,1.33435693203448e-06,1.01026903509269e-06,0.189644785616455,8.7784232118783e-07,0.196259186903614,0.000563394247101319,0.0871605088464897
"TCGA-GU-AATQ-01A-11R-A39I-07",0.310685791389321,0.0561996482694499,0.335314805421382,1.90936340677188e-06,1.15091621585872e-06,0.164408201231556,0.0443726346715072,0.0769876787135905,0.000166865593391286,0.0118613144301791
"TCGA-GV-A3JV-01A-11R-A220-07",0.758891467191747,0.0222459372380964,2.65244829355472e-06,6.63988406234332e-07,2.23347087270629e-06,0.0798424651243599,2.45063020661715e-06,0.0609548379532885,0.000475474788037995,0.0775818171666908
"TCGA-GV-A3JW-01A-11R-A20F-07",0.805189882237713,3.18024401159784e-06,1.47145997050218e-06,8.44877013824556e-07,2.28090143335889e-06,0.163726077113532,0.00979498287008524,0.0117275673900963,0.00011789309105861,0.00943581981508562
"TCGA-GV-A3JX-01A-11R-A20F-07",0.547328872749856,0.180732645207457,2.01716497853587e-06,4.1054603569786e-06,1.91606854304722e-06,0.233000610646642,0.00231740092988823,0.026572721945951,8.08939025502028e-05,0.00995881592377587
"TCGA-GV-A3JZ-01A-11R-A21D-07",0.541074764359153,0.0388050865315448,1.03502991900795e-06,8.20849746296208e-07,1.91386738475777e-06,0.177352144403309,0.113857837857681,0.0753864242892325,0.000145282639789914,0.0533746901722387
"TCGA-GV-A3QF-01A-31R-A22U-07",0.828684447067973,4.05814905875088e-06,1.6862349945582e-06,7.74580529339346e-07,1.78591563908004e-06,0.122865236159092,1.04353778568449e-06,0.0408119218946747,4.61895359835344e-05,0.00758285692426972
"TCGA-GV-A3QG-01A-11R-A220-07",0.259866371219366,0.16556859663831,1.1454438509541e-06,1.0068909706936e-06,0.00217027539710212,0.260221750272817,0.0228729786126505,0.100065364792695,0.00059517830887738,0.188637332423361
"TCGA-GV-A3QH-01A-11R-A220-07",0.832943410282761,0.0115239918623037,1.21189310006603e-06,1.19083642318116e-06,2.06417810777368e-06,0.125299489743333,0.0217949893269942,0.00669194393633375,4.27135937319572e-06,0.00173743658127024
"TCGA-GV-A3QI-01A-11R-A220-07",0.612470663364313,0.00890825635677308,2.35271958326887e-06,9.65329903106087e-07,2.92572164097408e-06,0.185743344720446,0.136178478725892,0.0217053987197475,4.1435279584919e-05,0.0349461790621155
"TCGA-GV-A40E-01A-12R-A23N-07",0.314345027123184,0.143571996771883,0.124012234567891,0.0511485762655597,2.23390217756449e-06,0.145931522265257,0.0488786957391829,0.107612305730774,0.000148356661621921,0.0643490509724693
"TCGA-GV-A40G-01A-11R-A23N-07",0.815716017271622,0.00202336776569441,1.74065109185845e-06,7.56790024859329e-06,2.77857012123306e-06,0.132280978750142,0.000340738074563752,0.049527282246991,9.58599394599341e-05,3.66883006422609e-06
"TCGA-GV-A6ZA-01A-12R-A33J-07",0.697411900467443,0.0471487745843216,5.24093110114479e-06,1.09834962112437e-06,5.02430493865126e-06,0.116696423643198,0.114125400013801,0.0227793340758837,0.00026027952157783,0.00156652410811336
"TCGA-H4-A2HO-01A-11R-A180-07",0.779128499694525,0.00803304436359695,6.78044392132228e-07,5.78051044984133e-07,1.17221867363093e-06,0.0406925219730949,1.2942359682647e-06,0.0268314190932493,0.000258078786333308,0.145052713539121
"TCGA-H4-A2HQ-01A-11R-A180-07",0.614111482685264,0.0109437168839017,4.17181554671115e-06,1.23145685655797e-06,2.43188683753687e-06,0.360236801340152,1.98563119946366e-05,0.0069043511372672,7.93373628455643e-05,0.00769661911933499
"TCGA-HQ-A2OE-01A-11R-A206-07",0.658532120828877,0.0192252823665787,2.90197224863879e-06,1.36829055383404e-06,2.44343993627902e-06,0.181512106854516,0.128667904965255,0.00643858958631641,8.97206509745928e-05,0.00552756104474394
"TCGA-HQ-A2OF-01A-11R-A26T-07",0.579521667954125,0.0043219931670218,1.70477448559095e-06,7.79765350060652e-07,2.29929671818703e-06,0.226859388706917,0.157780295569068,0.0193222164029235,4.10754971873737e-05,0.0121485788662032
"TCGA-HQ-A5ND-01A-11R-A26T-07",0.48435433797698,0.0306066459599646,0.119521518114173,1.66375432160513e-06,9.25662256205045e-07,0.231742328345926,0.0761095850916257,0.053935859541648,5.50410795007701e-05,0.00367209447360494
"TCGA-HQ-A5NE-01A-12R-A28M-07",0.333210668423706,0.0742162028774745,0.23013340251002,2.83684554391312e-06,8.66567984043332e-07,0.195968924556668,2.04572619772157e-06,0.0734030936053728,0.000366570753295107,0.0926953881337377
"TCGA-K4-A3WS-01A-11R-A22U-07",0.272066176068877,0.0582186496690827,1.39914817538877e-06,1.51243084337993e-06,2.70579668341227e-06,0.0980940767511177,4.30885259959548e-06,0.389083430264081,0.00206125968313117,0.180466481335408
"TCGA-K4-A3WV-01A-11R-A22U-07",0.503951951537829,0.0532386116311019,2.33465873877897e-06,1.35900456626264e-06,1.83666564770264e-06,0.321572586204297,0.00769681528288583,0.038136485012518,8.11188677166122e-05,0.0753169011346993
"TCGA-K4-A4AC-01A-21R-A26T-07",5.16496403029584e-06,0.15289655056031,0.717915340070214,4.7111903390816e-06,7.86373100260769e-07,0.0484191000637983,3.40309021168241e-06,0.0582330264870619,0.000290674652057448,0.0222312425488776
"TCGA-K4-A54R-01A-11R-A26T-07",0.427681803819647,0.112770497220244,3.82429025139293e-06,1.17871525215568e-06,1.46799432761697e-06,0.188092247422752,0.0297548559928147,0.152744613545587,0.000529189476515923,0.0884203215226077
"TCGA-K4-A5RH-01A-11R-A30C-07",1.801006181644e-06,0.429342214790407,7.83051465607553e-07,1.20196258903668e-06,1.21213791315154e-06,0.205759215624246,0.0539216197195441,0.188504518193246,0.000112319836068826,0.122355113678338
"TCGA-K4-A5RI-01A-11R-A28M-07",0.361685907670557,0.0725026028962505,0.257596761116142,2.54027982839523e-06,9.65419395517433e-07,0.160688861139497,0.00672758061078435,0.0811165783906721,0.00149134481887947,0.0581868576579947
"TCGA-K4-A5RJ-01A-11R-A28M-07",0.046364626048055,0.683301324797565,2.01986503061761e-06,1.76200364828908e-06,3.06650406287325e-06,0.0893808374106747,0.0585716102709123,0.0623381878598752,3.31487452066159e-05,0.0600034164949693
"TCGA-K4-A6FZ-01A-11R-A31N-07",0.320294282149553,0.106447446870646,0.384672635201437,0.0147242482430986,1.17763617414272e-06,0.119364891176478,2.08824256513764e-06,0.0119549203928089,0.000793254175903249,0.0417450559113366
"TCGA-K4-A6MB-01A-11R-A31N-07",0.686205519852172,0.00794824625270589,1.77694014934631e-06,0.00269485229568815,9.23786179394615e-07,0.129714030793011,3.60391347814175e-06,0.10597059275389,0.000282452720950893,0.0671780006917746
"TCGA-K4-A83P-01A-11R-A352-07",0.259244998556718,0.185910217964363,1.20444375947052e-06,8.27068698857639e-07,0.0193874043158081,0.0932718212079563,0.0032731162791044,0.24427484097183,0.00393634842011507,0.190699220771647
"TCGA-K4-AAQO-01A-11R-A38B-07",0.376318742045771,0.015751210567469,1.37549396845371e-06,6.13335108284597e-07,6.42701068746482e-06,0.0264316012609766,5.91720340470263e-06,0.450157754768385,0.00228612737528424,0.129040230938945
"TCGA-KQ-A41N-01A-11R-A33J-07",0.825326323183224,1.80433985883874e-06,1.5419808201203e-06,6.34400255885841e-07,1.74116710777857e-06,0.0834655982220399,0.0339662218827666,0.0502307630622516,0.000324505135032522,0.00668086662664367
"TCGA-KQ-A41O-01A-12R-A352-07",0.825984910029076,1.36327550941127e-06,4.28689982353132e-06,7.07786620936414e-07,2.60856059953925e-06,0.0295566616232853,0.133987092594141,0.00745574466244536,1.87465377652465e-05,0.00298787803073333
"TCGA-KQ-A41P-01A-12R-A33J-07",0.68509461497749,0.0394848545897284,6.32991435621957e-06,1.62295269991958e-06,4.15945053104333e-06,0.104509874421975,0.00048589729809938,0.127002920093094,0.000726655831321543,0.0426830704707047
"TCGA-KQ-A41Q-01A-11R-A33J-07",0.713094535990238,0.00162782634167768,1.69732063698883e-06,1.07670127883167e-06,5.62842534757851e-06,0.17374227337616,0.0644407409508883,0.036401797328516,9.83651107249155e-05,0.0105860584545311
"TCGA-KQ-A41R-01A-21R-A352-07",0.87558665542949,0.00240043167607785,1.07499731951652e-06,6.134533888672e-07,2.65701892077071e-06,0.0585425181615701,4.08189872688699e-06,0.0624983153600647,0.000917264207301149,4.63877971395269e-05
"TCGA-KQ-A41S-01A-12R-A33J-07",0.465468857148267,0.0742374659821395,1.35057515450602e-06,7.11249283795754e-07,1.44487701576133e-06,0.242508906041532,1.43260176044839e-06,0.0792379798494039,0.000931133082966703,0.137610718592476
"TCGA-LC-A66R-01A-41R-A30C-07",0.240557777723481,0.148321570671338,0.156645799718209,4.07987316626361e-06,1.82958985111313e-06,0.183534147159704,0.108740438143989,0.119168974966689,0.00083038861455124,0.0421949935390214
"TCGA-LT-A5Z6-01A-11R-A28M-07",0.762170150476969,0.0351258553941068,3.34499494499692e-06,0.00286652287213604,6.86830542087471e-06,0.101152716080884,0.0852489481869234,0.00984703426071429,0.000291179887383695,0.0032873795405165
"TCGA-LT-A8JT-01A-11R-A36F-07",0.812620771394955,0.00219493433711725,3.92527913871899e-06,8.48008880763805e-07,3.80938285392648e-06,0.0970192099169252,0.0393767678043399,0.00791433465894778,0.000150631852099795,0.0407147673647416
"TCGA-MV-A51V-01A-11R-A26T-07",0.837208769880979,0.025187960671329,6.75136549586475e-07,5.98195131608377e-07,7.73558447300562e-07,0.06112109503771,7.77915574832934e-07,0.0333387385597774,0.000267866827161788,0.0428727442173402
"TCGA-PQ-A6FI-01A-11R-A31N-07",1.90524450613002e-06,0.136560880866546,0.663764274289256,0.00390432023132987,1.33799134980386e-06,0.0719139252875468,0.0660412301123868,0.0384266143013049,8.0712860520981e-05,0.0193047988152524
"TCGA-PQ-A6FN-01A-11R-A31N-07",0.0467851571066552,0.083669852382963,0.545003415237611,7.63401725667648e-05,2.42993823243967e-06,0.0376631599448744,0.0874103309463876,0.175298429940249,0.000366507682728709,0.0237243766477319
"TCGA-R3-A69X-01A-22R-A30C-07",0.540182952360602,0.0990517006408555,1.96233133515782e-06,1.04032821649968e-06,1.86401027366957e-06,0.0866192911731428,1.43080281506241e-06,0.187322144629418,0.00127686015291268,0.0855407535704289
"TCGA-S5-A6DX-01A-11R-A31N-07",0.567109432864744,0.119279719779938,0.0482277596185178,0.0419239081730779,0.000172427720812455,0.0160229401784476,1.12145205246462e-06,0.177488473661446,0.00049921710461315,0.0292749994463517
"TCGA-S5-AA26-01A-11R-A38B-07",0.755417206739519,1.85034923305225e-06,0.0242763110488283,7.22502529982431e-07,1.59960855033982e-05,0.115596808860964,0.0619483341315862,0.0343371018083301,1.50349858611855e-06,0.0084041649749196
"TCGA-SY-A9G0-01A-12R-A38B-07",0.190269306805987,0.00784268157870673,1.5071385242881e-06,9.20721720024026e-07,4.84652498635329e-06,0.0904411503439537,0.0114202266735796,0.415807762085984,0.00369961320280669,0.280511984923751
"TCGA-SY-A9G5-01A-11R-A38B-07",0.29492268054776,0.146112677406276,0.0511910533105969,0.0191484759118379,9.19999134734589e-07,0.129098478339122,9.47000854305703e-07,0.237408342069064,0.00133245602183349,0.120783969393521
"TCGA-UY-A78K-01A-11R-A33J-07",0.690294617917406,0.105797035077972,8.6760299653518e-07,1.45371772200317e-06,3.48270397510358e-06,0.0683613413193489,0.0535528877034533,0.0694808936133941,0.000134460635632269,0.0123729597080997
"TCGA-UY-A78L-01A-12R-A33J-07",0.0847159109843081,0.0512838073849307,0.183877610587132,0.375004742519361,9.55471699073416e-07,0.0576997099352041,1.41828767134212e-06,0.211779152299123,6.73035599973829e-05,0.0355693889705726
"TCGA-UY-A78M-01A-21R-A352-07",0.638188036459698,0.0137894978700959,0.059474179686596,2.08796257135052e-06,1.7674871332534e-06,0.0400266794461385,0.0301330703186358,0.179004056061357,0.000304215466451878,0.0390764092413221
"TCGA-UY-A78N-01A-12R-A33J-07",0.521323946977465,5.29581859400117e-06,1.61428569865959e-06,6.51916116899867e-07,1.71718547946944e-06,0.0919815912328373,0.290265632363315,0.0809479562838782,0.000205668604180269,0.015265925332435
"TCGA-UY-A78O-01A-12R-A33J-07",0.878687557868607,0.00140983034256551,2.83426365044953e-06,5.55819270631143e-07,3.6657101378566e-06,0.055525609605755,0.0050824396491778,0.0415427899959648,0.000314264195644041,0.0174304525492268
"TCGA-UY-A78P-01A-12R-A36F-07",0.212826675600131,0.26495242700715,0.285816861555359,0.000477461169730387,4.90807812197088e-06,0.103653276949727,5.91667315386063e-06,0.0904585768114186,0.00230756970811424,0.0394963264470939
"TCGA-UY-A8OB-01A-12R-A42T-07",0.158792631458817,0.263579829163234,0.323892334607782,0.000294157921759043,8.8995448652971e-07,0.152938119485439,0.0104630241646096,0.0451480545345405,3.10549130902309e-05,0.0448599037962418
"TCGA-UY-A8OC-01A-11R-A36F-07",0.0978345850195128,0.0261664193583552,0.278079316881036,1.28487665041147e-06,5.32639626380333e-06,0.14924888071148,0.00330637785508328,0.346799467948746,0.000235851941405646,0.0983224890114667
"TCGA-UY-A8OD-01A-11R-A36F-07",0.497526381206055,0.0468430151044885,1.09007507818708e-06,8.28491378395855e-07,1.37716277106789e-05,0.0199506357662326,0.00662779905834883,0.33372441125944,0.00150449548380075,0.0938075719274664
"TCGA-UY-A9PA-01A-11R-A38B-07",0.49085401475425,0.159024425569382,0.0775884820301709,9.32892797691446e-07,1.03436518461783e-06,0.17886251472265,7.01561562550798e-07,3.570951141449e-06,0.000242932884647648,0.093421390268213
"TCGA-UY-A9PB-01A-11R-A38B-07",0.0697468717550354,0.323811527817349,0.0650816948803178,5.70963552747812e-06,2.01818453975632e-06,0.190870451172623,0.0235243613540036,0.194592409629811,0.000873002083518272,0.131491953487274
"TCGA-UY-A9PD-01A-11R-A38B-07",0.697303080592915,0.00455786108410938,1.01433194447017e-06,1.15720915036295e-06,3.10832562280058e-06,0.0873698932625194,0.0522673052614019,0.114527989565313,0.000283241187944118,0.0436853491790795
"TCGA-UY-A9PE-01A-11R-A38B-07",0.579921520571692,0.00526362556476734,2.22725224187958e-06,1.0362876844899e-06,2.23386642451342e-06,0.0884238638102199,0.163065043806011,0.127616523831504,0.000307864489771451,0.0353960605196827
"TCGA-UY-A9PF-01A-11R-A38B-07",0.757542736302914,0.00890770231986575,1.40048989239549e-06,7.44773835270139e-07,1.92761672057881e-06,0.0433770636933505,1.8182441858582e-06,0.106380013478544,0.00163786267230947,0.0821487304083829
"TCGA-UY-A9PH-01A-11R-A38B-07",0.605247916271103,0.210349013560944,1.4731823630904e-06,1.44412911778946e-05,3.59452091339868e-06,0.0906249222681589,1.81798669023546e-06,0.0599147726502801,0.000408954900696555,0.0334330933676723
"TCGA-XF-A8HB-01A-11R-A36F-07",0.581020798770805,0.0629551271992883,0.0156705088727991,1.08425182734259e-06,2.68022279168458e-06,0.128215822461362,0.194398992017501,0.0135772644444966,7.69131816283986e-07,0.00415695262731321
"TCGA-XF-A8HC-01A-11R-A36F-07",0.915727298827735,0.00271940422185679,1.91809914989762e-06,1.04592151646676e-06,4.15086080208474e-06,0.0422760692515656,0.0132680718424709,0.017296169049675,0.000163990852799052,0.00854188107242941
"TCGA-XF-A8HD-01A-11R-A36F-07",0.362579953919259,0.247548309143997,2.35202216135748e-06,1.24666276434013e-05,1.08454764031826e-06,0.248382978420819,1.84401802917168e-06,0.0945289866283468,0.000116481240272054,0.046825543431832
"TCGA-XF-A8HE-01A-11R-A36F-07",0.0943214031140645,0.0950288479919052,0.51386713143047,0.0744749542977494,1.26402990220385e-06,0.12211769412879,0.0216142641737539,0.0493350620231971,0.000614670826987565,0.0286247079831804
"TCGA-XF-A8HF-01A-11R-A36F-07",0.753637593459662,0.0302645968132096,8.86724164841629e-07,7.77469823226986e-07,2.71369448081332e-06,0.057947651695949,8.90513642989096e-06,0.112276526830553,0.000420580558097229,0.0454397676176304
"TCGA-XF-A8HG-01A-11R-A36F-07",0.937686338661026,0.00197586247262512,1.65008464513326e-06,7.65796526086873e-07,1.85027109431505e-06,0.047403844865844,4.48453759548034e-06,0.0016218094040112,3.23770950588972e-05,0.011271016811574
"TCGA-XF-A8HH-01A-11R-A38B-07",0.703915181849486,0.0171244802337618,1.24655887859825e-06,8.65826388764718e-07,1.2645979722306e-06,0.0277190223462651,1.2142202742475e-06,0.17148647710013,0.000268940161184224,0.0794813071056591
"TCGA-XF-A8HI-01A-11R-A38B-07",0.709088511103189,0.00973411361181006,0.0364530105586037,1.22955050257561e-06,4.44583453627554e-06,0.212619851613501,3.53121168179458e-05,0.024556610422712,0.000337147125674335,0.00716976806265239
"TCGA-XF-A9SH-01A-11R-A39I-07",0.625827867771279,0.0047989275144956,0.157030357385017,8.07646677684775e-07,2.67542154621192e-06,0.118845129972518,0.0374834953899732,0.018723038768905,0.000660704501716373,0.0366269956278725
"TCGA-XF-A9SI-01A-11R-A39I-07",0.155175402020133,0.303598392150399,1.71087696535779e-06,1.74094588513981e-06,6.21593404628333e-06,0.122718398101809,0.119091670515393,0.216539860178763,0.000791085195247612,0.0820755240813589
"TCGA-XF-A9SJ-01A-11R-A39I-07",0.374266690815958,0.176252819703521,1.31243069184849e-06,0.13867292320988,1.04517213387384e-06,0.0424339243761658,1.73646817784107e-06,0.225119788262085,0.000382014191917766,0.0428677453694688
"TCGA-XF-A9SK-01A-11R-A42T-07",0.387576340170692,0.134477516212366,1.59273866867076e-06,1.69307086532096e-06,1.02407482796828e-06,0.135398565145968,8.97036408619953e-07,0.2175958633144,0.000799702004589154,0.124146806231215
"TCGA-XF-A9SL-01A-11R-A39I-07",0.211101473200774,0.0668061745538782,9.42136647503571e-07,7.54495592651961e-07,0.00153418523770852,0.0315744715094358,3.98222678979902e-06,0.482896123056491,0.007152919494121,0.198928974088562
"TCGA-XF-A9SM-01A-11R-A42T-07",0.0788663276210223,0.427756310761231,0.0695291655113521,0.0133889959885533,1.2965257833955e-06,0.139297279949833,0.0500235739433265,0.159032017462592,0.000187169980050752,0.0619178622562558
"TCGA-XF-A9SP-01A-11R-A39I-07",0.302622887733378,0.0524350364045568,1.37819902804835e-06,1.11851512492777e-06,3.53312247260748e-06,0.0625871791961033,8.64347372893575e-06,0.409389940076555,0.00274841578463744,0.170201867494416
"TCGA-XF-A9ST-01A-11R-A42T-07",0.259963445701534,0.0345036218606831,1.45198140763818e-06,8.18264118038674e-07,2.07011872438822e-06,0.151695512978717,0.509526728545699,0.0354435301458007,5.97778241624926e-05,0.00880304257915334
